,Year,country,language,production_co,runtime,budget,gross_usa,director_0,director_1,rating,star_0,star_1,star_2,star_3,writer_0,writer_1,writer_2,review_count,title,open_week,cumulative,mpaa_rating,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western,War
291,2018,India,Telugu, Mango Music,0.0,0.0,0.0,Vikram Sirikonda,0,48.0,Ravi Teja,Raashi Khanna,Seerat Kapoor,,Sreenu Bosani,A. Deepakraj,,533.0,Touch Chesi Chudu,0.0,24394.0,Not Rated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2018,USA,English, Purpose Pictures,110.0,0.0,0.0,Marc Hampson,0,52.0,Michael Beach,Penny Johnson Jerald,Chris Marquette,,Jennica Schwartzman,Jennica Schwartzman,,110.0,Parker's Anchor,1725292017.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
293,2018,Argentina,Spanish, Benteveo Producciones,94.0,0.0,0.0,Nicolás Gil Lavedra,0,57.0,Oscar Martínez,Joaquín Furriel,Soledad Villamil,,Nicolás Gil Lavedra,Claudia Piñeiro,,246.0,Las grietas de Jara,0.0,344561.0,TV-14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
294,2018,Turkey,Turkish, Ruedeperafilms,88.0,0.0,0.0,Mu Tunc,0,55.0,Burak Deniz,Büsra Develi,Ceren Moray,,Mu Tunc,Mu Tunc,,360.0,Arada,0.0,254.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
295,2018,China,Mandarin, Fantawild Pictures,90.0,0.0,0.0,Leon Ding,Huida Lin,59.0,Joseph S. Lambert,Xiao Tan,Zhang Wei,,Lin Jiang,Qin Wan,,85.0,Xiong chu mei zhi bian xing ji,0.0,96788929.0,TV-Y7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2018,India,Gujarati, Pen,157.0,0.0,0.0,Ishaan Randeria,0,74.0,Siddharth Randeria,Jimit Trivedi,Anil Charanjeett,,Ishaan Randeria,0,0,306.0,GujjuBhai - Most Wanted,0.0,39266.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2018,Italy,Italian, Indiana Production Company,100.0,0.0,0.0,Luca Miniero,0,62.0,Massimo Popolizio,Frank Matano,Stefania Rocca,,Nicola Guaglianone,Luca Miniero,,1010.0,Sono tornato,0.0,2801080.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2018,Turkey,Turkish, Ruedeperafilms,93.0,0.0,0.0,Özgür Bakar,0,35.0,Ayçin Tuyun,Kadriye Çetinkaya,Zeynep Turpçu,,Özgür Bakar,Alper Kivilcim,0,179.0,Alem-i Cin,0.0,200078.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299,2018,Brazil,Portuguese, TJS Filmes do Brasil,116.0,10.0,0.0,Thiago J. Silva,0,74.0,Vinicius Riam,Geovane Silva,Thiago J. Silva,,0,0,0,7.0,King Kong,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2018,Norway,Norwegian, 74 Entertainment,99.0,17500000.0,0.0,Arild Fröhlich,0,58.0,Atle Antonsen,Anders Baasmo Christiansen,Anne Marit Jacobsen,,Atle Antonsen,Arild Fröhlich,0,727.0,Norske byggeklosser,0.0,3741780.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2018,Peru,Spanish, La Soga Producciones,0.0,0.0,0.0,Aldo Salvini,0,69.0,Aldo Miyashiro,Tatiana Astengo,Jimmy Astley,,Yashim Bahamonde,Aldo Salvini,0,66.0,Django: sangre de mi sangre,0.0,3770.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2018,France,0, Eskwad,95.0,0.0,0.0,Olivier Baroux,0,45.0,Jean-Paul Rouve,Isabelle Nanty,Claire Nadeau,,Olivier Baroux,Nessim Chikhaoui,,794.0,Les Tuche 3,0.0,47427990.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2018,Pakistan,Urdu, IRK Films,137.0,0.0,69431.0,Azfar Jafri,0,56.0,Ahmed Ali Akbar,Hareem Farooq,Ali Rehman Khan,,Shafqat Khan,0,0,405.0,Parchi,34437142018.0,77110.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2018,Turkey,Turkish, Istanbul Digital,78.0,300000.0,0.0,Banu Sivaci,0,63.0,Kemal Burak Alper,Ruhi Sari,Demet Genç,,Banu Sivaci,0,0,324.0,Güvercin,0.0,4988.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2018,New Zealand,English, M2S1 Film,97.0,0.0,0.0,Stallone Vaiaoga-Ioasa,0,56.0,Suivai Autagavaia,Anna-Maree Thomas,Lafitaga Mafaufau,,Stallone Vaiaoga-Ioasa,0,0,130.0,Hibiscus & Ruthless,0.0,560481.0,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2018,France,Greenlandic, Geko Films,94.0,0.0,0.0,Samuel Collardey,0,65.0,Anders Hvidegaard,Asser Boassen,Thomasine Jonathansen,,Catherine Paillé,Samuel Collardey,0,154.0,A Polar Year,0.0,615847.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,2018,India,Tamil, Aadnah Arts,0.0,0.0,0.0,Vignesh Shivan,0,68.0,Suriya,Keerthi Suresh,Karthik,,Neeraj Pandey,Vignesh Shivan,0,4511.0,Thaanaa Serndha Koottam,0.0,641973.0,Not Rated,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2018,Australia,English, BBQ Three Pty Ltd,91.0,0.0,0.0,Stephen Amis,0,49.0,Shane Jacobson,Magda Szubanski,Manu Feildel,,Stephen Amis,David Richardson,,233.0,The BBQ,0.0,393354.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,2018,Dominican Republic,Spanish, Anillo Films,0.0,55000628.0,0.0,Roberto Angel Salcedo,0,68.0,Dalisa Alegria,Maria Castillo,Alfonso Crisóstomo,,Roberto Angel Salcedo,0,0,25.0,Pobres Millonarios,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,2018,Turkey,Turkish, Besiktas Kültür Merkezi (BKM),0.0,0.0,0.0,Gupse Ozay,0,45.0,Gupse Ozay,Eda Ece,Aksel Bonfil,,Gupse Ozay,Gupse Ozay,0,1820.0,Deliha 2,0.0,5129480.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2018,Ukraine,Ukrainian, Solar Media Entertainment,88.0,792000.0,0.0,Marysia Nikitiuk,0,68.0,Eugen Grigoriev,Sofia Halaimova,Vadym Kovaliov,,Marysia Nikitiuk,0,0,414.0,Koly padayut dereva,0.0,14318.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2018,USA,English, Cement Head Films,82.0,60000.0,7072.0,Nathaniel Lezra,0,45.0,Andrew Asper,Jared Brown,Bryan Michael Nunez,,Nathaniel Lezra,0,0,76.0,In Echo Park,4222142018.0,7072.0,Not Rated,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,2018,Latvia,Latvian, COMETE Films,126.0,0.0,0.0,Oskars Rupenheits,0,82.0,Lauris Klavins,Andris Daugavins,Maris Micerevskis,,Oskars Rupenheits,0,0,1029.0,Kriminalas ekselences fonds,0.0,1912.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,2018,USA,English, The Public Eye,78.0,100000.0,0.0,Jonathon Klimek,0,51.0,Brent McGhee,Brittany Baise Morrison,Ashley Mulkey,0,0,0,0,176.0,Survive The Hollow Shoals,0.0,0.0,   R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,2018,USA,English,0,60.0,0.0,5065.0,Ricky D'Ambrose,0,54.0,Zia Anger,Michael M. Bilandic,Bingham Bryant,,Ricky D'Ambrose,0,0,115.0,Notes on an Appearance,2239192018.0,5065.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
316,2018,India,Telugu, Haarika & Hassine Creations,158.0,894000000.0,0.0,Trivikram Srinivas,0,46.0,Pawan Kalyan,Keerthi Suresh,Anu Emmanuel,,Trivikram Srinivas,Trivikram Srinivas,,2433.0,Agnathavasi - Prince in Exile,0.0,182751.0,Not Rated,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2018,India,Malayalam, Play House,129.0,0.0,0.0,Shamdat Sainudeen,0,66.0,Mammootty,Stunt Silva,Dharmajan Bolgatty,,Fawaz Mohamed,0,0,1121.0,Street Lights,0.0,127938.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,2018,USA,English, Birthday Suit Productions,84.0,25000.0,0.0,Ned Ehrbar,0,42.0,Noah Segan,Jordan Danger,Ursula Mills,,Ned Ehrbar,0,0,165.0,California No,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
319,2018,Switzerland,French, Vega Film,106.0,0.0,0.0,Germinal Roaux,0,65.0,Kidist Siyum,Bruno Ganz,Patrick d'Assumçao,,Germinal Roaux,0,0,182.0,Fortuna,0.0,96548.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,2018,France,French, Eskwad,82.0,0.0,0.0,Julien Hervé,Philippe Mechelen,52.0,Kad Merad,Malik Bentalha,Romain Lancry,,Nessim Chikhaoui,Julien Hervé,,416.0,Le doudou,0.0,3097253.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,2018,UK,English, Up A Notch Productions,95.0,0.0,0.0,Lawrence Fowler,0,33.0,Helen Crevel,Philip Ridout,Layla Watts,,Lawrence Fowler,0,0,335.0,Curse of the Witch's Doll,0.0,49691.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
322,2018,Australia,English,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,Paw Patrol: Sea Patrol,0.0,389945.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2018,Japan,Japanese, Tatsunoko Production,91.0,0.0,0.0,Jun Matsumoto,0,82.0,Kazuma Suzuki,0,0,0,0,0,0,6.0,Infini-T Force the Movie: Farewell Gatchaman My Friend,0.0,230383.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,2018,India,Tamil, Nemichand Jhabak,130.0,0.0,0.0,Shakti Soundar Rajan,0,61.0,Jayam Ravi,Nivetha Pethuraj,V. Jayaprakash,,Shakti Soundar Rajan,0,0,2043.0,Tik Tik Tik,0.0,53599.0,Not Rated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
325,2018,Netherlands,Dutch, DOF Film,50.0,3000.0,0.0,Guido Coppis,0,70.0,Ben Peeters,Catalijn Willemsen,Maarten Brorens,,Guido Coppis,0,0,9.0,Stille Storm,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,2018,Russia,Russian, Art Pictures Studio,112.0,0.0,0.0,Nikolay Khomeriki,0,51.0,Konstantin Khabenskiy,Yuliya Khlynina,Mariya Serova,,Sergey Minaev,0,0,488.0,Selfie,0.0,4160740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
327,2018,Colombia,Spanish,0,90.0,0.0,0.0,Fernando Ayllón,0,48.0,Freddy Beltrán,Manuel Busquets,Lina Cardona,,0,0,0,159.0,Si saben cómo me pongo ¿pa' qué me invitan?,0.0,1234141.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,2018,Sri Lanka,Tamil, PictureThis Production,125.0,30000000.0,0.0,King Ratnam,0,89.0,Adri Abilash,Enoch Akshay,Anushyanthan,,Navaayugha Raajkumar,King Ratnam,0,81.0,Komaali Kings,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,2018,Canada,English, Barker Street Cinema,65.0,85000.0,0.0,James Douglas,Leonard Pearl,78.0,William B. Davis,Denise Crosby,Michael Coleman,,James Douglas,Stephen King,0,21.0,The Doctor's Case,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
330,2018,Philippines,Filipino, Star Cinema,106.0,0.0,68419.0,Gino M. Santos,0,68.0,Coleen Garcia,Xian Lim,Nathalie Hart,,Kriz G. Gazmen,Keiko Aquino,,98.0,Sin Island,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,2018,Mexico,Spanish, Lantica Media,88.0,136425999.0,0.0,Luis Eduardo Reyes,0,46.0,Arath de la Torre,Jesús Zavala,Marina de Tavira,,Alfredo Felix-Diaz,0,0,137.0,Cómplices,0.0,2217938.0,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332,2018,UK,English, Phideotography,0.0,20000.0,0.0,Trevor Hayward,0,55.0,Sean Cronin,Julian Gamm,Carmen Silva,,Trevor Hayward,Peter Lancett,0,6.0,Witch,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,2018,India,Marathi,0,120.0,0.0,0.0,Sachin Kundalkar,0,82.0,Siddharth Chandekar,Madhura Deshpande,Sonali Kulkarni,,Tejas Modak,0,0,280.0,Gulabjaam,0.0,10915.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,2018,India,Kannada, Lost and Found Films,149.0,0.0,0.0,Saad Khan,Saad Khan,71.0,Danish Sait,Sumukhi Suresh,Sruthi Hariharan,,Saad Khan,Danish Sait,,644.0,Humble Politician Nograj,0.0,3835.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,2018,Brazil,Portuguese, Fraiha Produções,95.0,0.0,0.0,Tiago Arakilian,0,68.0,Kathia Calil,José de Abreu,Eucir de Souza,,Luisa Parnes,0,0,184.0,Antes Que Eu Me Esqueça,0.0,35726.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,2018,Egypt,Arabic, New Century Film,90.0,0.0,0.0,Khaled Diab,0,64.0,Maged El Kedwany,Mostafa Khater,Sayed Ragab,,Khaled Diab,Mohamed Diab,,713.0,Talq Senaee,0.0,160460.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,2018,India,Malayalam, United Global Media Entertainment,150.0,0.0,0.0,Salim Kumar,0,33.0,Jayaram,Anusree,Nedumudi Venu,,Salim Kumar,0,0,176.0,Daivame Kaithozham K. Kumarakanam,0.0,25373.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,2018,Bulgaria,Bulgarian, Spirit House Production,122.0,500000.0,0.0,Martin Makariev,0,60.0,Yana Marinova,Alexander Sano,Luiza Grigorova,,Georgi Angelov,Alexander Chobanov,,324.0,Attraction,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339,2018,Mexico,Spanish, Bh5,90.0,0.0,0.0,Luis Eduardo Reyes,0,48.0,Fernanda Castillo,Flavio Medina,Alejandro Calva,,Nicolás López,Angel Pulido,,357.0,Una Mujer Sin Filtro,0.0,5399330.0,Not Rated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2018,India,Tamil, Moving Frame,137.0,0.0,0.0,Vijay Chandar,0,58.0,Vikram,Tamannaah Bhatia,Sriman,,Vijay Chandar,0,0,1469.0,Sketch,0.0,156566.0,Not Rated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,2018,China,Chinese, United Entertainment Partners,114.0,0.0,0.0,Sheng Ding,0,50.0,Kai Wang,Tianyu Ma,Talu Wang,,Sheng Ding,0,0,391.0,A Better Tomorrow 2018,0.0,10044092.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,2018,Argentina,Spanish, Instituto Nacional de Cine y Artes Audiovisuales (INCAA),107.0,0.0,0.0,Valeria Bertuccelli,Fabiana Tiscornia,62.0,Valeria Bertuccelli,Diego Velázquez,Sary López,,Valeria Bertuccelli,0,0,328.0,La reina del miedo,0.0,551930.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,2018,USA,English, Shilo Media,0.0,10000.0,0.0,Jerome John,0,0.0,Phae Amara,Kenisha Green,Tamara Jackson-Morris,,Jerome John,0,0,0.0,Falling In Love,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344,2018,China,Mandarin, Beijing Deyunshe Culture Diffusion,95.0,20000000.0,0.0,Degang Guo,0,44.0,Morning Chang,Chengpeng Dong,Chun Du,,Will Fish,Degang Guo,0,77.0,Zu zong shi jiu dai,0.0,26796279.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
345,2018,USA,English, Blanket Hill Productions,78.0,25000.0,0.0,Don Swanson,0,74.0,Naysa Altmeyer,Alexa Mechling,Connor McClain,,Aaron Dunbar,Aaron Dunbar,,57.0,A Wish for Giants,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
346,2018,UK,English, Recognition Films,0.0,6000.0,0.0,Liam Thomas-Burke,0,73.0,Ben Manning,Ruth Herd,Sean Glock,,Charlie Adams,Matt Dixon,,15.0,Hangman,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347,2018,South Korea,English, CJ Entertainment,60.0,0.0,0.0,Isamu Hirabayashi,Pil-sung Yim,69.0,Jung-jae Lee,Young-chang Song,Flavor Flav,,Isamu Hirabayashi,Han Joon-Young,,15.0,Shimajiro and the Rainbow Oasis,0.0,93001.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,2018,India,Telugu, CK Entertainments,159.0,0.0,0.0,K.S. Ravikumar,0,47.0,Nandamuri Balakrishna,Nayanthara,Haripriya,,M. Rathnam,M. Rathnam,,482.0,Jai Simha,0.0,27481.0,Not Rated,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2018,India,Bengali, SVF Entertainment (II),128.0,0.0,0.0,Arindam Sil,0,62.0,Saswata Chatterjee,Subhrajit Dutta,Gaurav Chakrabarty,,Padmanabha Dasgupta,Sirshendu Mukhopadhyay,,417.0,Aschhe Abar Shabor,0.0,1503.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,2018,Mexico,Spanish, Anima Estudios,85.0,0.0,0.0,Alberto Rodriguez,0,71.0,Mayté Cordeiro,Andrés Couturier,Erick Elias,,David Israel Hernández,Alberto Rodriguez,0,166.0,La Leyenda del Charro Negro,0.0,5351716.0,Not Rated,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2018,Philippines,Filipino, Quantum Films,104.0,0.0,0.0,Jun Lana,0,70.0,Judy Ann Santos,Angelica Panganiban,JC de Vera,,Jun Lana,Jun Lana,,89.0,Ang Dalawang Mrs. Reyes,0.0,42211.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,2018,India,Malayalam, Angel Maria Cinemas,146.0,0.0,0.0,Sugeeth,0,56.0,Kunchacko Boban,Shivada Nair,Vishnu Unnikrishnan,,Shanavas Abbas,Raju Chandra,,409.0,Shikkari Shambhu,0.0,816.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,2018,India,Tamil, Moonshot Entertainments,130.0,0.0,0.0,Priyadarshan,0,64.0,M.S. Bhaskar,Nadiya Kalhara,J. Mahendran,,Priyadarshan,Syam Pushkaran,,308.0,Nimir,0.0,10515.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,2018,Russia,Russian,0,96.0,0.0,0.0,Marius Balchunas,0,54.0,Vladimir Yaglych,Pavel Derevyanko,Kseniya Teplova,,0,0,0,291.0,Nochnaya smena,0.0,1819252.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,2018,Hungary,Hungarian, FocusFox Studio,120.0,0.0,0.0,Árpád Bogdán,0,61.0,Milán Csordás,Anna Marie Cseh,Eniko Anna Illesi,,Árpád Bogdán,0,0,295.0,Genezis,0.0,6085.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,2019,Germany,English, One Fine Day Films,74.0,250000.0,0.0,Likarion Wainaina,0,75.0,Stycie Waweru,Marrianne Nungo,Nyawara Ndambia,,Wanjeri Gakuru,Silas Miami,,202.0,Supa Modo,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2018,India,Malayalam, Mars Entertainment,124.0,0.0,0.0,Anil Radhakrishnan Menon,0,48.0,Kunchacko Boban,Nyla Usha,Siddique,,Anil Radhakrishnan Menon,Prasanth Nair,0,219.0,Diwanji Moola Grand Prix,0.0,73521.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
358,2018,UK,English, Grizzly Movie Investments,96.0,0.0,0.0,Alek Kort,0,71.0,Maja Hirsch,Daniel Olbrychski,Cristian Solimeno,,James Carter-Johnson,Alek Kort,0,75.0,DJ,0.0,208210.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,2018,South Korea,Korean,0,105.0,0.0,0.0,Geun-hyun Cho,0,60.0,Woo Jung,Ju-hyuk Kim,Woo-hee Chun,,Mi-kyeong Baek,0,0,47.0,Heung-bu,0.0,3143995.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,2018,USA,English, Roaring Rat Films,82.0,4500.0,0.0,Gary Piland,0,36.0,Carmen Anello,Matt Briden,Cisco Carmargo,,Gary Piland,0,0,26.0,Zombie Beauty Pageant: Drop Dead Gorgeous,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
361,2018,Malta,Maltese,0,85.0,150000.0,0.0,Mark Doneo,0,75.0,Lawrence Buontempo,Louise Doneo,Mark Doneo,,Mark Doneo,Mikiel Camilleri Haber,0,21.0,The Weeping House of Qala,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
362,2018,USA,English, Bigg Bizz Media,89.0,450000.0,0.0,Curtis Franklin,0,38.0,Metro Boomin,Annetta Asia Mion Brooks,Nicole Burgess,,Curtis Franklin,Sareta Cheathem,0,41.0,Birds of a Feather 2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,2018,Croatia,Croatian, Kadar,139.0,0.0,0.0,Ivan Salaj,0,72.0,Frano Maskovic,Borko Peric,Nadia Cvitanovic,,Renato Baretic,Ivan Salaj,0,604.0,The Eighth Commissioner,0.0,151599.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,2018,USA,English,0,0.0,10000.0,0.0,Danny Lee Ramsey,0,73.0,Denise Johnson,Richard Leo Hunt,Joshua James Johnson,,Danny Lee Ramsey,0,0,7.0,Soldier's Joy,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
365,2018,USA,English, Colour Television,84.0,0.0,0.0,Paul Duddridge,0,81.0,Sylvia Syms,Peter Bowles,Cathy Tyson,,Paul Duddridge,0,0,35.0,Together,0.0,14880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
366,2018,USA,English, Text Engine Productions,94.0,35000.0,0.0,Stewart Wade,0,78.0,Leah McKendrick,Patrick Zeller,Matt Pascua,,Stewart Wade,0,0,29.0,Say Yes,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,2018,Finland,Finnish, Helsinki-Filmi,98.0,1750000.0,0.0,Jukka-Pekka Siili,0,44.0,Antti Holma,Niklas Liukkonen,Julius Liukkonen,,Aleksi Bardy,Jukka-Pekka Siili,0,716.0,Veljeni vartija,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
368,2018,USA,English, Artists Company,0.0,300000.0,0.0,Adrian Rodriguez,0,63.0,Magnea Helgadottir,Dustin Ardine,Marius Biegai,,Adrian Rodriguez,Nurmat Sakebaev,0,6.0,Ariadne,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2018,USA,English, Amberock Productions,89.0,26000.0,0.0,Richard Blake,0,46.0,Brady Tutton,Richard Blake,Nickolaus Schnetzky,,Richard Blake,0,0,157.0,The Rocket,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
370,2018,USA,English, Night Creature Productions,94.0,500000.0,0.0,Christopher Ambriz,0,57.0,Mario Aguilar,Tara Allen,Michelle Banks,,Christopher Ambriz,Michelle Banks,,52.0,Muerte: Tales of Horror,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
371,2018,Thailand,Thai, Point Up Films,92.0,15000000.0,0.0,Bongkoj Khongmalai,0,69.0,Florence Faivre,Pakkawadee Pengsuwan,Kenneth Won,0,0,0,0,8.0,Sad Beauty,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,2018,Peru,Spanish, Tondero Films,104.0,800000.0,0.0,Frank Pérez-Garland,0,55.0,Carlos Alcántara,Vanessa Saba,Marco Zunino,,Bruno Ascenzo,Mariana Silva,0,86.0,Locos de Amor 2,0.0,11610.0,TV-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
373,2018,France,French, Move Movie,90.0,0.0,0.0,Anne Le Ny,0,40.0,Miou-Miou,Julia Piaton,Baptiste Lecaplain,,Stéphane Kazandjian,Anne Le Ny,,109.0,La monnaie de leur pièce,0.0,284150.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,2018,India,0, Latha Productions,0.0,0.0,0.0,Durai,0,56.0,Athulya,Sam Jones,Samuthirakani,0,Durai,0,0,97.0,Yemaali,0.0,2486.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
375,2018,Lithuania,Lithuanian,0,91.0,0.0,0.0,Robertas Kuliunas,0,33.0,Zigmantas Baranauskas,Marius Cizauskas,Elvinas Juodkazis,,Dominykas Klajumas,Titas Laucius,,251.0,As Zvaigzde,0.0,272085.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
